iter	Passed	Remaining
3237	18285	9950
3238	18291	9944
3239	18297	9939
3240	18301	9933
3241	18308	9927
3242	18316	9923
3243	18322	9918
3244	18328	9912
3245	18333	9906
3246	18339	9901
3247	18345	9895
3248	18351	9890
3249	18358	9885
3250	18363	9879
3251	18368	9873
3252	18374	9867
3253	18381	9862
3254	18387	9857
3255	18391	9850
3256	18395	9844
3257	18402	9839
3258	18408	9834
3259	18413	9828
3260	18418	9822
3261	18423	9815
3262	18427	9809
3263	18433	9804
3264	18440	9799
3265	18447	9794
3266	18453	9788
3267	18458	9782
3268	18466	9778
3269	18473	9773
3270	18479	9767
3271	18485	9762
3272	18489	9756
3273	18495	9750
3274	18501	9744
3275	18507	9739
3276	18513	9734
3277	18519	9728
3278	18524	9722
3279	18530	9717
3280	18536	9711
3281	18541	9705
3282	18546	9700
3283	18552	9694
3284	18558	9688
3285	18565	9683
3286	18571	9678
3287	18578	9673
3288	18584	9668
3289	18589	9661
3290	18595	9656
3291	18601	9650
3292	18605	9644
3293	18611	9639
3294	18617	9633
3295	18622	9627
3296	18630	9622
3297	18635	9617
3298	18642	9612
3299	18647	9606
3300	18651	9599
3301	18657	9594
3302	18665	9589
3303	18670	9583
3304	18676	9578
3305	18681	9572
3306	18687	9566
3307	18715	9572
3308	18743	9578
3309	18767	9582
3310	18775	9577
3311	18793	9578
3312	18798	9572
3313	18805	9567
3314	18814	9563
3315	18820	9558
3316	18827	9552
3317	18834	9547
3318	18841	9542
3319	18848	9537
3320	18853	9531
3321	18856	9524
3322	18860	9518
3323	18863	9511
3324	18867	9504
3325	18871	9498
3326	18875	9491
3327	18878	9484
3328	18882	9478
3329	18886	9471
3330	18889	9464
3331	18892	9457
3332	18895	9450
3333	18899	9443
3334	18903	9437
3335	18907	9431
3336	18910	9424
3337	18914	9417
3338	18918	9411
3339	18923	9404
3340	18926	9397
3341	18930	9391
3342	18934	9385
3343	18937	9378
3344	18941	9371
3345	18945	9365
3346	18951	9359
3347	18954	9352
3348	18957	9345
3349	18961	9339
3350	18966	9333
3351	18969	9326
3352	18971	9319
3353	18974	9312
3354	18979	9305
3355	18983	9299
3356	18986	9292
3357	18989	9285
3358	18994	9279
3359	18998	9273
3360	19001	9266
3361	19004	9259
3362	19007	9252
3363	19011	9245
3364	19015	9239
3365	19019	9232
3366	19022	9225
3367	19026	9219
3368	19030	9213
3369	19033	9206
3370	19037	9199
3371	19042	9193
3372	19046	9187
3373	19050	9180
3374	19052	9173
3375	19057	9167
3376	19061	9160
3377	19066	9154
3378	19069	9148
3379	19074	9142
3380	19079	9136
3381	19082	9129
3382	19084	9122
3383	19088	9115
3384	19091	9108
3385	19096	9102
3386	19099	9095
3387	19102	9089
3388	19106	9082
3389	19111	9076
3390	19114	9069
3391	19117	9062
3392	19121	9056
3393	19125	9050
3394	19130	9043
3395	19134	9037
3396	19139	9031
3397	19143	9025
3398	19147	9018
3399	19151	9012
3400	19155	9006
3401	19160	8999
3402	19162	8993
3403	19165	8986
3404	19170	8980
3405	19175	8974
3406	19178	8967
3407	19181	8960
3408	19186	8954
3409	19190	8948
3410	19194	8941
3411	19196	8934
3412	19201	8928
3413	19206	8922
3414	19210	8916
3415	19212	8908
3416	19216	8902
3417	19220	8896
3418	19224	8889
3419	19227	8882
3420	19232	8876
3421	19236	8870
3422	19240	8864
3423	19243	8857
3424	19247	8851
3425	19251	8844
3426	19255	8838
3427	19258	8831
3428	19262	8824
3429	19265	8818
3430	19269	8812
3431	19272	8805
3432	19276	8798
3433	19280	8792
3434	19284	8786
3435	19288	8779
3436	19291	8772
3437	19293	8765
3438	19298	8759
3439	19302	8753
3440	19306	8746
3441	19308	8740
3442	19312	8733
3443	19317	8727
3444	19321	8721
3445	19324	8714
3446	19329	8708
3447	19335	8703
3448	19338	8696
3449	19341	8689
3450	19345	8683
3451	19348	8676
3452	19352	8670
3453	19355	8663
3454	19357	8656
3455	19361	8649
3456	19365	8643
3457	19369	8637
3458	19372	8630
3459	19376	8624
3460	19380	8617
3461	19383	8611
3462	19386	8604
3463	19388	8597
3464	19392	8590
3465	19397	8584
3466	19400	8578
3467	19403	8571
3468	19406	8564
3469	19410	8558
3470	19413	8551
3471	19416	8545
3472	19419	8538
3473	19423	8532
3474	19427	8525
3475	19431	8519
3476	19434	8512
3477	19437	8505
3478	19440	8499
3479	19445	8493
3480	19448	8486
3481	19451	8479
3482	19455	8473
3483	19460	8467
3484	19463	8460
3485	19465	8454
3486	19468	8447
3487	19472	8441
3488	19476	8434
3489	19480	8428
3490	19483	8421
3491	19486	8415
3492	19490	8408
3493	19493	8402
3494	19496	8395
3495	19498	8388
3496	19502	8381
3497	19505	8375
3498	19509	8369
3499	19513	8362
3500	19516	8356
3501	19521	8350
3502	19525	8344
3503	19528	8337
3504	19530	8330
3505	19534	8323
3506	19537	8317
3507	19542	8311
3508	19545	8304
3509	19548	8298
3510	19552	8291
3511	19556	8285
3512	19559	8279
3513	19562	8272
3514	19565	8265
3515	19569	8259
3516	19574	8253
3517	19577	8247
3518	19580	8240
3519	19584	8234
3520	19588	8228
3521	19591	8221
3522	19594	8214
3523	19597	8208
3524	19601	8202
3525	19605	8195
3526	19609	8189
3527	19613	8183
3528	19617	8177
3529	19621	8170
3530	19624	8164
3531	19627	8157
3532	19630	8151
3533	19633	8144
3534	19637	8138
3535	19641	8132
3536	19644	8125
3537	19648	8119
3538	19652	8113
3539	19656	8106
3540	19659	8100
3541	19661	8093
3542	19665	8087
3543	19670	8081
3544	19674	8075
3545	19677	8068
3546	19682	8062
3547	19686	8056
3548	19689	8049
3549	19692	8043
3550	19695	8037
3551	19699	8030
3552	19703	8024
3553	19706	8018
3554	19709	8011
3555	19715	8005
3556	19718	7999
3557	19721	7992
3558	19724	7986
3559	19727	7979
3560	19732	7973
3561	19736	7967
3562	19740	7961
3563	19745	7955
3564	19749	7949
3565	19752	7943
3566	19756	7936
3567	19760	7930
3568	19764	7924
3569	19770	7919
3570	19774	7913
3571	19779	7907
3572	19783	7901
3573	19787	7894
3574	19792	7889
3575	19798	7883
3576	19804	7878
3577	19812	7873
3578	19818	7868
3579	19824	7863
3580	19830	7858
3581	19836	7852
3582	19842	7847
3583	19847	7841
3584	19852	7835
3585	19858	7830
3586	19863	7824
3587	19870	7819
3588	19877	7814
3589	19881	7808
3590	19885	7802
3591	19891	7797
3592	19899	7792
3593	19906	7787
3594	19910	7781
3595	19917	7776
3596	19922	7770
3597	19928	7765
3598	19935	7760
3599	19941	7755
3600	19947	7749
3601	19953	7744
3602	19959	7738
3603	19966	7733
3604	19970	7727
3605	19975	7721
3606	19981	7716
3607	19987	7711
3608	19992	7705
3609	19999	7700
3610	20004	7694
3611	20008	7688
3612	20014	7683
3613	20020	7678
3614	20026	7672
3615	20032	7667
3616	20037	7661
3617	20041	7655
3618	20047	7649
3619	20053	7644
3620	20060	7639
3621	20065	7634
3622	20070	7628
3623	20076	7622
3624	20082	7617
3625	20087	7611
3626	20093	7606
3627	20099	7601
3628	20104	7595
3629	20109	7589
3630	20115	7584
3631	20121	7578
3632	20127	7573
3633	20132	7567
3634	20137	7561
3635	20142	7556
3636	20148	7550
3637	20155	7545
3638	20160	7540
3639	20165	7534
3640	20170	7528
3641	20177	7523
3642	20182	7517
3643	20190	7513
3644	20197	7508
3645	20202	7502
3646	20209	7497
3647	20214	7491
3648	20220	7486
3649	20226	7480
3650	20230	7474
3651	20235	7469
3652	20242	7464
3653	20248	7458
3654	20255	7453
3655	20260	7448
3656	20265	7442
3657	20271	7436
3658	20277	7431
3659	20282	7425
3660	20288	7420
3661	20293	7414
3662	20299	7409
3663	20304	7403
3664	20310	7398
3665	20315	7392
3666	20320	7386
3667	20324	7380
3668	20330	7375
3669	20335	7369
3670	20341	7364
3671	20347	7358
3672	20353	7353
3673	20357	7347
3674	20363	7341
3675	20368	7336
3676	20374	7331
3677	20381	7325
3678	20386	7320
3679	20391	7314
3680	20396	7308
3681	20403	7303
3682	20408	7297
3683	20414	7292
3684	20419	7286
3685	20423	7280
3686	20429	7275
3687	20434	7269
3688	20440	7264
3689	20445	7258
3690	20451	7252
3691	20457	7247
3692	20463	7242
3693	20468	7236
3694	20474	7231
3695	20478	7225
3696	20484	7219
3697	20490	7214
3698	20495	7208
3699	20500	7202
3700	20506	7197
3701	20511	7191
3702	20517	7186
3703	20523	7180
3704	20528	7175
3705	20535	7170
3706	20539	7164
3707	20543	7158
3708	20549	7152
3709	20555	7147
3710	20560	7141
3711	20567	7136
3712	20572	7130
3713	20577	7125
3714	20584	7119
3715	20591	7114
3716	20597	7109
3717	20602	7103
3718	20607	7098
3719	20612	7092
3720	20617	7086
3721	20623	7081
3722	20628	7075
3723	20634	7070
3724	20639	7064
3725	20645	7059
3726	20651	7053
3727	20656	7048
3728	20662	7042
3729	20668	7037
3730	20672	7031
3731	20679	7026
3732	20686	7021
3733	20693	7016
3734	20699	7010
3735	20703	7004
3736	20709	6999
3737	20715	6993
3738	20720	6988
3739	20726	6982
3740	20732	6977
3741	20736	6971
3742	20743	6966
3743	20749	6960
3744	20754	6955
3745	20761	6949
3746	20766	6944
3747	20772	6938
3748	20780	6934
3749	20790	6930
3750	20797	6925
3751	20802	6919
3752	20808	6914
3753	20816	6909
3754	20822	6903
3755	20828	6898
3756	20833	6892
3757	20840	6887
3758	20847	6882
3759	20854	6877
3760	20861	6872
3761	20867	6867
3762	20875	6862
3763	20884	6857
3764	20890	6852
3765	20896	6847
3766	20902	6841
3767	20908	6836
3768	20914	6830
3769	20920	6825
3770	20925	6819
3771	20930	6814
3772	20936	6808
3773	20942	6803
3774	20947	6797
3775	20954	6792
3776	20959	6786
3777	20964	6781
3778	20970	6775
3779	20976	6770
3780	20983	6765
3781	20988	6759
3782	20993	6753
3783	20999	6748
3784	21004	6742
3785	21010	6737
3786	21017	6731
3787	21022	6726
3788	21026	6720
3789	21032	6714
3790	21038	6709
3791	21043	6703
3792	21049	6698
3793	21053	6692
3794	21058	6686
3795	21063	6680
3796	21070	6675
3797	21075	6670
3798	21082	6664
3799	21087	6659
3800	21091	6653
3801	21098	6647
3802	21105	6643
3803	21111	6637
3804	21116	6631
3805	21121	6626
3806	21126	6620
3807	21132	6614
3808	21138	6609
3809	21144	6604
3810	21150	6598
3811	21155	6592
3812	21160	6587
3813	21166	6581
3814	21171	6576
3815	21179	6571
3816	21184	6565
3817	21188	6559
3818	21194	6554
3819	21199	6548
3820	21203	6542
3821	21210	6537
3822	21215	6531
3823	21219	6525
3824	21226	6520
3825	21232	6515
3826	21237	6509
3827	21244	6504
3828	21248	6498
3829	21252	6492
3830	21271	6490
3831	21276	6485
3832	21280	6479
3833	21285	6473
3834	21292	6468
3835	21298	6462
3836	21303	6457
3837	21309	6451
3838	21313	6445
3839	21318	6440
3840	21323	6434
3841	21330	6429
3842	21336	6423
3843	21342	6418
3844	21346	6412
3845	21351	6406
3846	21356	6400
3847	21363	6395
3848	21369	6390
3849	21374	6384
3850	21378	6378
3851	21384	6373
3852	21388	6367
3853	21395	6361
3854	21400	6356
3855	21406	6351
3856	21411	6345
3857	21416	6339
3858	21422	6334
3859	21428	6328
3860	21434	6323
3861	21438	6317
3862	21443	6311
3863	21448	6305
3864	21453	6300
3865	21458	6294
3866	21464	6289
3867	21470	6283
3868	21475	6277
3869	21480	6272
3870	21486	6266
3871	21491	6261
3872	21497	6255
3873	21501	6249
3874	21506	6243
3875	21511	6238
3876	21517	6232
3877	21522	6226
3878	21528	6221
3879	21533	6215
3880	21538	6210
3881	21543	6204
3882	21549	6198
3883	21553	6193
3884	21559	6187
3885	21565	6182
3886	21569	6176
3887	21576	6170
3888	21582	6165
3889	21586	6159
3890	21593	6154
3891	21598	6148
3892	21604	6143
3893	21610	6137
3894	21616	6132
3895	21622	6127
3896	21627	6121
3897	21631	6115
3898	21636	6109
3899	21641	6104
3900	21647	6098
3901	21653	6093
3902	21658	6087
3903	21664	6081
3904	21670	6076
3905	21676	6071
3906	21682	6065
3907	21688	6060
3908	21693	6054
3909	21697	6048
3910	21703	6043
3911	21709	6037
3912	21714	6032
3913	21720	6026
3914	21725	6020
3915	21730	6015
3916	21736	6009
3917	21741	6004
3918	21747	5998
3919	21754	5993
3920	21759	5987
3921	21767	5983
3922	21773	5977
3923	21778	5971
3924	21784	5966
3925	21789	5960
3926	21793	5954
3927	21800	5949
3928	21806	5944
3929	21811	5938
3930	21818	5933
3931	21822	5927
3932	21828	5922
3933	21834	5916
3934	21840	5911
3935	21846	5905
3936	21852	5900
3937	21857	5894
3938	21867	5890
3939	21873	5884
3940	21879	5879
3941	21885	5873
3942	21889	5867
3943	21895	5862
3944	21900	5856
3945	21905	5851
3946	21911	5845
3947	21917	5840
3948	21923	5834
3949	21929	5829
3950	21934	5823
3951	21938	5817
3952	21944	5812
3953	21949	5806
3954	21954	5800
3955	21959	5795
3956	21965	5789
3957	21969	5783
3958	21975	5778
3959	21981	5772
3960	21986	5767
3961	21993	5762
3962	21999	5756
3963	22003	5750
3964	22009	5745
3965	22015	5739
3966	22020	5734
3967	22025	5728
3968	22030	5722
3969	22033	5716
3970	22038	5710
3971	22046	5705
3972	22051	5700
3973	22056	5694
3974	22061	5688
3975	22066	5683
3976	22070	5677
3977	22075	5671
3978	22081	5666
3979	22085	5660
3980	22092	5654
3981	22097	5649
3982	22102	5643
3983	22108	5637
3984	22114	5632
3985	22118	5626
3986	22124	5621
3987	22128	5615
3988	22133	5609
3989	22139	5604
3990	22147	5599
3991	22153	5593
3992	22158	5588
3993	22162	5582
3994	22168	5576
3995	22172	5570
3996	22180	5565
3997	22186	5560
3998	22192	5555
3999	22196	5549
4000	22202	5543
4001	22207	5538
4002	22212	5532
4003	22218	5526
4004	22226	5521
4005	22230	5515
4006	22236	5510
4007	22243	5505
4008	22248	5499
4009	22253	5494
4010	22259	5488
4011	22264	5482
4012	22270	5477
4013	22276	5471
4014	22282	5466
4015	22287	5460
4016	22292	5455
4017	22298	5449
4018	22304	5444
4019	22309	5438
4020	22315	5433
4021	22320	5427
4022	22325	5421
4023	22331	5416
4024	22336	5410
4025	22342	5405
4026	22348	5399
4027	22354	5394
4028	22360	5388
4029	22365	5383
4030	22372	5378
4031	22378	5372
4032	22383	5367
4033	22389	5361
4034	22396	5356
4035	22401	5350
4036	22407	5345
4037	22413	5339
4038	22419	5334
4039	22423	5328
4040	22429	5322
4041	22435	5317
4042	22443	5312
4043	22449	5307
4044	22453	5301
4045	22459	5295
4046	22465	5290
4047	22470	5284
4048	22478	5279
4049	22483	5273
4050	22488	5268
4051	22496	5263
4052	22502	5257
4053	22508	5252
4054	22514	5246
4055	22520	5241
4056	22527	5236
4057	22533	5230
4058	22541	5225
4059	22547	5220
4060	22553	5214
4061	22558	5209
4062	22565	5204
4063	22573	5199
4064	22579	5193
4065	22585	5188
4066	22591	5182
4067	22597	5177
4068	22603	5171
4069	22609	5166
4070	22614	5160
4071	22620	5155
4072	22627	5149
4073	22634	5144
4074	22641	5139
4075	22647	5133
4076	22652	5128
4077	22660	5123
4078	22665	5117
4079	22671	5112
4080	22676	5106
4081	22682	5100
4082	22687	5095
4083	22692	5089
4084	22700	5084
4085	22707	5079
4086	22713	5074
4087	22719	5068
4088	22725	5063
4089	22731	5057
4090	22737	5052
4091	22743	5046
4092	22749	5041
4093	22755	5035
4094	22761	5030
4095	22766	5024
4096	22771	5018
4097	22777	5013
4098	22782	5007
4099	22787	5002
4100	22793	4996
4101	22799	4991
4102	22803	4985
4103	22809	4979
4104	22814	4974
4105	22820	4968
4106	22826	4963
4107	22832	4957
4108	22837	4952
4109	22842	4946
4110	22847	4940
4111	22853	4935
4112	22860	4930
4113	22866	4924
4114	22872	4919
4115	22880	4914
4116	22886	4908
4117	22893	4903
4118	22902	4898
4119	22910	4893
4120	22917	4888
4121	22922	4882
4122	22929	4877
4123	22935	4871
4124	22942	4866
4125	22948	4861
4126	22952	4855
4127	22958	4849
4128	22964	4844
4129	22968	4838
4130	22975	4833
4131	22982	4827
4132	22988	4822
4133	22994	4816
4134	23000	4811
4135	23007	4806
4136	23012	4800
4137	23017	4794
4138	23023	4789
4139	23030	4784
4140	23036	4778
4141	23041	4773
4142	23046	4767
4143	23051	4761
4144	23056	4755
4145	23062	4750
4146	23069	4745
4147	23075	4739
4148	23079	4733
4149	23085	4728
4150	23092	4723
4151	23097	4717
4152	23103	4712
4153	23109	4706
4154	23114	4700
4155	23120	4695
4156	23127	4689
4157	23132	4684
4158	23137	4678
4159	23142	4672
4160	23146	4667
4161	23151	4661
4162	23157	4655
4163	23162	4650
4164	23168	4644
4165	23173	4639
4166	23178	4633
4167	23185	4628
4168	23191	4622
4169	23196	4617
4170	23203	4611
4171	23208	4606
4172	23215	4600
4173	23221	4595
4174	23227	4589
4175	23233	4584
4176	23238	4578
4177	23242	4572
4178	23248	4567
4179	23253	4561
4180	23260	4556
4181	23265	4550
4182	23270	4545
4183	23275	4539
4184	23281	4533
4185	23287	4528
4186	23293	4523
4187	23299	4517
4188	23304	4511
4189	23310	4506
4190	23316	4500
4191	23321	4495
4192	23327	4489
4193	23333	4484
4194	23337	4478
4195	23344	4473
4196	23350	4467
4197	23355	4461
4198	23362	4456
4199	23366	4450
4200	23373	4445
4201	23380	4440
4202	23386	4434
4203	23391	4429
4204	23396	4423
4205	23401	4417
4206	23408	4412
4207	23414	4406
4208	23422	4401
4209	23427	4396
4210	23432	4390
4211	23438	4384
4212	23444	4379
4213	23453	4374
4214	23458	4368
4215	23462	4363
4216	23469	4357
4217	23475	4352
4218	23482	4347
4219	23489	4341
4220	23495	4336
4221	23503	4331
4222	23511	4325
4223	23520	4320
4224	23525	4315
4225	23531	4309
4226	23537	4304
4227	23546	4299
4228	23552	4293
4229	23557	4288
4230	23563	4282
4231	23569	4277
4232	23578	4272
4233	23584	4266
4234	23589	4261
4235	23595	4255
4236	23603	4250
4237	23612	4245
4238	23618	4240
4239	23623	4234
4240	23630	4229
4241	23638	4223
4242	23644	4218
4243	23650	4212
4244	23654	4207
4245	23662	4201
4246	23668	4196
4247	23674	4191
4248	23680	4185
4249	23684	4179
4250	23690	4174
4251	23696	4168
4252	23703	4163
4253	23713	4158
4254	23718	4152
4255	23725	4147
4256	23730	4141
4257	23739	4136
4258	23746	4131
4259	23751	4125
4260	23758	4120
4261	23768	4115
4262	23775	4110
4263	23781	4104
4264	23790	4099
4265	23796	4094
4266	23801	4088
4267	23807	4083
4268	23813	4077
4269	23819	4072
4270	23826	4066
4271	23832	4061
4272	23840	4056
4273	23845	4050
4274	23850	4044
4275	23858	4039
4276	23865	4034
4277	23870	4028
4278	23877	4023
4279	23885	4018
4280	23891	4012
4281	23896	4006
4282	23901	4001
4283	23908	3995
4284	23914	3990
4285	23921	3985
4286	23928	3979
4287	23933	3974
4288	23940	3968
4289	23948	3963
4290	23954	3957
4291	23964	3953
4292	23971	3947
4293	23977	3942
4294	23983	3936
4295	23990	3931
4296	23997	3926
4297	24004	3920
4298	24012	3915
4299	24017	3909
4300	24024	3904
4301	24029	3898
4302	24036	3893
4303	24041	3887
4304	24047	3882
4305	24052	3876
4306	24058	3870
4307	24062	3865
4308	24068	3859
4309	24074	3854
4310	24079	3848
4311	24086	3843
4312	24092	3837
4313	24097	3831
4314	24103	3826
4315	24110	3821
4316	24118	3815
4317	24124	3810
4318	24129	3804
4319	24134	3798
4320	24142	3793
4321	24148	3788
4322	24154	3782
4323	24159	3777
4324	24165	3771
4325	24172	3766
4326	24176	3760
4327	24183	3754
4328	24188	3749
4329	24193	3743
4330	24198	3737
4331	24205	3732
4332	24210	3726
4333	24216	3721
4334	24221	3715
4335	24226	3709
4336	24232	3704
4337	24238	3698
4338	24244	3693
4339	24250	3687
4340	24255	3682
4341	24260	3676
4342	24266	3670
4343	24271	3665
4344	24278	3659
4345	24283	3654
4346	24288	3648
4347	24293	3642
4348	24300	3637
4349	24305	3631
4350	24312	3626
4351	24316	3620
4352	24320	3614
4353	24326	3609
4354	24332	3603
4355	24338	3598
4356	24344	3592
4357	24348	3586
4358	24355	3581
4359	24362	3576
4360	24367	3570
4361	24374	3565
4362	24380	3559
4363	24388	3554
4364	24395	3548
4365	24403	3543
4366	24409	3538
4367	24415	3532
4368	24421	3527
4369	24427	3521
4370	24434	3516
4371	24441	3510
4372	24445	3504
4373	24451	3499
4374	24456	3493
4375	24463	3488
4376	24469	3482
4377	24474	3477
4378	24479	3471
4379	24485	3465
4380	24492	3460
4381	24498	3455
4382	24505	3449
4383	24509	3443
4384	24514	3438
4385	24521	3432
4386	24526	3427
4387	24533	3421
4388	24538	3416
4389	24543	3410
4390	24549	3404
4391	24554	3399
4392	24559	3393
4393	24566	3388
4394	24571	3382
4395	24575	3376
4396	24582	3371
4397	24588	3365
4398	24594	3360
4399	24600	3354
4400	24605	3348
4401	24610	3343
4402	24615	3337
4403	24622	3332
4404	24628	3326
4405	24634	3321
4406	24639	3315
4407	24645	3309
4408	24651	3304
4409	24656	3298
4410	24662	3293
4411	24668	3287
4412	24672	3281
4413	24678	3276
4414	24684	3270
4415	24689	3265
4416	24696	3259
4417	24700	3253
4418	24705	3248
4419	24712	3242
4420	24717	3237
4421	24723	3231
4422	24729	3226
4423	24734	3220
4424	24741	3215
4425	24749	3209
4426	24754	3204
4427	24760	3198
4428	24765	3192
4429	24770	3187
4430	24777	3181
4431	24783	3176
4432	24789	3170
4433	24794	3164
4434	24798	3159
4435	24804	3153
4436	24809	3148
4437	24815	3142
4438	24824	3137
4439	24829	3131
4440	24834	3126
4441	24839	3120
4442	24845	3114
4443	24851	3109
4444	24857	3103
4445	24861	3097
4446	24866	3092
4447	24871	3086
4448	24878	3081
4449	24883	3075
4450	24889	3069
4451	24894	3064
4452	24899	3058
4453	24904	3053
4454	24911	3047
4455	24918	3042
4456	24923	3036
4457	24927	3030
4458	24933	3025
4459	24941	3019
4460	24949	3014
4461	24955	3008
4462	24961	3003
4463	24969	2998
4464	24975	2992
4465	24982	2987
4466	24988	2981
4467	24993	2975
4468	24999	2970
4469	25005	2964
4470	25011	2959
4471	25018	2953
4472	25022	2948
4473	25028	2942
4474	25034	2937
4475	25040	2931
4476	25048	2926
4477	25052	2920
4478	25057	2914
4479	25063	2909
4480	25068	2903
4481	25074	2897
4482	25079	2892
4483	25085	2886
4484	25090	2881
4485	25095	2875
4486	25101	2869
4487	25106	2864
4488	25111	2858
4489	25116	2852
4490	25121	2847
4491	25127	2841
4492	25133	2836
4493	25142	2830
4494	25147	2825
4495	25152	2819
4496	25157	2813
4497	25163	2808
4498	25169	2802
4499	25174	2797
4500	25179	2791
4501	25184	2785
4502	25189	2780
4503	25195	2774
4504	25200	2769
4505	25207	2763
4506	25212	2757
4507	25216	2752
4508	25221	2746
4509	25226	2740
4510	25231	2735
4511	25236	2729
4512	25241	2723
4513	25246	2718
4514	25251	2712
4515	25257	2706
4516	25262	2701
4517	25269	2695
4518	25275	2690
4519	25280	2684
4520	25286	2679
4521	25292	2673
4522	25296	2667
4523	25302	2662
4524	25307	2656
4525	25312	2650
4526	25317	2645
4527	25323	2639
4528	25328	2634
4529	25333	2628
4530	25339	2622
4531	25344	2617
4532	25350	2611
4533	25356	2606
4534	25362	2600
4535	25368	2594
4536	25374	2589
4537	25380	2583
4538	25386	2578
4539	25393	2572
4540	25399	2567
4541	25405	2561
4542	25412	2556
4543	25419	2550
4544	25425	2545
4545	25431	2539
4546	25439	2534
4547	25444	2528
4548	25450	2523
4549	25455	2517
4550	25462	2512
4551	25468	2506
4552	25473	2500
4553	25484	2495
4554	25489	2490
4555	25494	2484
4556	25500	2479
4557	25505	2473
4558	25513	2468
4559	25519	2462
4560	25524	2456
4561	25530	2451
4562	25537	2445
4563	25544	2440
4564	25553	2434
4565	25559	2429
4566	25566	2423
4567	25570	2418
4568	25576	2412
4569	25582	2407
4570	25587	2401
4571	25593	2395
4572	25598	2390
4573	25603	2384
4574	25608	2378
4575	25614	2373
4576	25619	2367
4577	25626	2362
4578	25631	2356
4579	25635	2350
4580	25641	2345
4581	25647	2339
4582	25655	2334
4583	25662	2328
4584	25668	2323
4585	25675	2317
4586	25681	2312
4587	25686	2306
4588	25692	2301
4589	25697	2295
4590	25702	2289
4591	25708	2284
4592	25713	2278
4593	25720	2273
4594	25725	2267
4595	25730	2261
4596	25736	2256
4597	25742	2250
4598	25747	2244
4599	25754	2239
4600	25759	2233
4601	25765	2228
4602	25772	2222
4603	25777	2217
4604	25785	2211
4605	25791	2206
4606	25796	2200
4607	25801	2194
4608	25807	2189
4609	25814	2183
4610	25819	2178
4611	25824	2172
4612	25830	2166
4613	25836	2161
4614	25841	2155
4615	25846	2150
4616	25853	2144
4617	25858	2138
4618	25864	2133
4619	25870	2127
4620	25875	2122
4621	25881	2116
4622	25886	2110
4623	25890	2105
4624	25894	2099
4625	25900	2093
4626	25906	2088
4627	25912	2082
4628	25919	2077
4629	25925	2071
4630	25932	2066
4631	25937	2060
4632	25944	2055
4633	25949	2049
4634	25953	2043
4635	25958	2038
4636	25968	2032
4637	25974	2027
4638	25980	2021
4639	25985	2016
4640	25991	2010
4641	25997	2004
4642	26002	1999
4643	26009	1993
4644	26014	1988
4645	26018	1982
4646	26025	1976
4647	26032	1971
4648	26039	1966
4649	26046	1960
4650	26050	1954
4651	26058	1949
4652	26066	1943
4653	26073	1938
4654	26077	1932
4655	26082	1927
4656	26087	1921
4657	26093	1915
4658	26099	1910
4659	26105	1904
4660	26109	1898
4661	26114	1893
4662	26119	1887
4663	26124	1882
4664	26129	1876
4665	26134	1870
4666	26139	1865
4667	26143	1859
4668	26148	1853
4669	26156	1848
4670	26162	1842
4671	26167	1837
4672	26173	1831
4673	26178	1825
4674	26182	1820
4675	26189	1814
4676	26194	1809
4677	26199	1803
4678	26204	1797
4679	26209	1792
4680	26213	1786
4681	26217	1780
4682	26223	1775
4683	26228	1769
4684	26234	1763
4685	26239	1758
4686	26244	1752
4687	26249	1746
4688	26256	1741
4689	26262	1735
4690	26269	1730
4691	26274	1724
4692	26281	1719
4693	26286	1713
4694	26291	1707
4695	26298	1702
4696	26303	1696
4697	26308	1691
4698	26314	1685
4699	26321	1680
4700	26326	1674
4701	26331	1668
4702	26336	1663
4703	26341	1657
4704	26346	1651
4705	26352	1646
4706	26357	1640
4707	26362	1635
4708	26367	1629
4709	26372	1623
4710	26376	1618
4711	26383	1612
4712	26388	1606
4713	26394	1601
4714	26399	1595
4715	26404	1590
4716	26409	1584
4717	26416	1578
4718	26423	1573
4719	26428	1567
4720	26433	1562
4721	26440	1556
4722	26449	1551
4723	26458	1545
4724	26463	1540
4725	26468	1534
4726	26474	1528
4727	26480	1523
4728	26485	1517
4729	26490	1512
4730	26495	1506
4731	26500	1500
4732	26505	1495
4733	26511	1489
4734	26517	1484
4735	26522	1478
4736	26527	1472
4737	26532	1467
4738	26538	1461
4739	26544	1456
4740	26551	1450
4741	26557	1444
4742	26562	1439
4743	26567	1433
4744	26572	1428
4745	26578	1422
4746	26583	1416
4747	26588	1411
4748	26593	1405
4749	26597	1399
4750	26602	1394
4751	26608	1388
4752	26614	1383
4753	26619	1377
4754	26624	1371
4755	26628	1366
4756	26633	1360
4757	26639	1354
4758	26644	1349
4759	26651	1343
4760	26656	1338
4761	26662	1332
4762	26667	1326
4763	26673	1321
4764	26680	1315
4765	26685	1310
4766	26691	1304
4767	26697	1299
4768	26704	1293
4769	26709	1287
4770	26716	1282
4771	26722	1276
4772	26728	1271
4773	26733	1265
4774	26738	1259
4775	26744	1254
4776	26750	1248
4777	26754	1243
4778	26759	1237
4779	26766	1231
4780	26771	1226
4781	26778	1220
4782	26783	1215
4783	26787	1209
4784	26793	1203
4785	26799	1198
4786	26804	1192
4787	26810	1187
4788	26818	1181
4789	26823	1175
4790	26829	1170
